date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:39:48	32595/32595	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:24%20GMT	https://html.kodesolution.com/2023/immigro-html/images/resource/products/product-details.jpg	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/images/resource/products/product-details.jpg	(from https://html.kodesolution.com/2023/immigro-html/shop-product-details.html)
14:39:48	20921/20921	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:24%20GMT	https://html.kodesolution.com/2023/immigro-html/images/resource/products/product-details2.jpg	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/images/resource/products/product-details2.jpg	(from https://html.kodesolution.com/2023/immigro-html/shop-product-details.html)
14:39:49	27364/27364	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:24%20GMT	https://html.kodesolution.com/2023/immigro-html/images/resource/products/product-details3.jpg	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/images/resource/products/product-details3.jpg	(from https://html.kodesolution.com/2023/immigro-html/shop-product-details.html)
14:39:50	24252/24252	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2028%20Nov%202023%2009:07:24%20GMT	https://html.kodesolution.com/2023/immigro-html/js/bxslider.js	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/js/bxslider.js	(from https://html.kodesolution.com/2023/immigro-html/shop-product-details.html)
14:39:51	26660/26660	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:24%20GMT	https://html.kodesolution.com/2023/immigro-html/images/resource/404.jpg	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/images/resource/404.jpg	(from https://html.kodesolution.com/2023/immigro-html/page-404.html)
14:39:53	312351/312351	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:24%20GMT	https://html.kodesolution.com/2023/immigro-html/images/resource/contact.jpg	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/images/resource/contact.jpg	(from https://html.kodesolution.com/2023/immigro-html/page-service-details.html)
14:39:53	5177/5177	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Nov%202023%2009:07:24%20GMT	https://html.kodesolution.com/2023/immigro-html/images/resource/overlay-shape.png	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/images/resource/overlay-shape.png	(from https://html.kodesolution.com/2023/immigro-html/page-service-details.html)
14:39:54	144986/144986	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:24%20GMT	https://html.kodesolution.com/2023/immigro-html/images/resource/service-details.jpg	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/images/resource/service-details.jpg	(from https://html.kodesolution.com/2023/immigro-html/page-service-details.html)
14:39:56	148174/148174	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:24%20GMT	https://html.kodesolution.com/2023/immigro-html/images/resource/course-details.jpg	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/images/resource/course-details.jpg	(from https://html.kodesolution.com/2023/immigro-html/page-course-details.html)
14:39:57	112873/112873	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:24%20GMT	https://html.kodesolution.com/2023/immigro-html/images/resource/news-details.jpg	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/images/resource/news-details.jpg	(from https://html.kodesolution.com/2023/immigro-html/news-details.html)
14:39:58	24431/24431	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:24%20GMT	https://html.kodesolution.com/2023/immigro-html/images/resource/testimonial-4.jpg	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/images/resource/testimonial-4.jpg	(from https://html.kodesolution.com/2023/immigro-html/news-details.html)
14:39:59	24918/24918	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:24%20GMT	https://html.kodesolution.com/2023/immigro-html/images/resource/testimonial-5.jpg	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/images/resource/testimonial-5.jpg	(from https://html.kodesolution.com/2023/immigro-html/news-details.html)
14:39:59	1224/1224	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Jan%202024%2008:39:59%20GMT	https://html.kodesolution.com/2023/immigro-html/css/owl.video.play.png	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/css/owl.video.play.png	(from https://html.kodesolution.com/2023/immigro-html/css/owl.css)
14:40:00	7006/7006	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Nov%202023%2009:07:23%20GMT	https://html.kodesolution.com/2023/immigro-html/css/images/ui-icons_444444_256x240.png	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/css/images/ui-icons_444444_256x240.png	(from https://html.kodesolution.com/2023/immigro-html/css/jquery-ui.css)
14:40:01	7001/7001	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Nov%202023%2009:07:23%20GMT	https://html.kodesolution.com/2023/immigro-html/css/images/ui-icons_555555_256x240.png	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/css/images/ui-icons_555555_256x240.png	(from https://html.kodesolution.com/2023/immigro-html/css/jquery-ui.css)
14:40:01	1224/1224	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Jan%202024%2008:40:01%20GMT	https://html.kodesolution.com/2023/immigro-html/css/images/ui-icons_777620_256x240.png	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/css/images/ui-icons_777620_256x240.png	(from https://html.kodesolution.com/2023/immigro-html/css/jquery-ui.css)
14:40:02	1224/1224	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Jan%202024%2008:40:02%20GMT	https://html.kodesolution.com/2023/immigro-html/css/images/ui-icons_cc0000_256x240.png	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/css/images/ui-icons_cc0000_256x240.png	(from https://html.kodesolution.com/2023/immigro-html/css/jquery-ui.css)
14:40:03	66336/66336	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2028%20Nov%202023%2009:07:24%20GMT	https://html.kodesolution.com/2023/immigro-html/fonts/linearicons-free.eot?4l2k0u	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/fonts/linearicons-free8429.eot	(from https://html.kodesolution.com/2023/immigro-html/css/linear.css)
14:40:04	66136/66136	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2028%20Nov%202023%2009:07:24%20GMT	https://html.kodesolution.com/2023/immigro-html/fonts/linearicons-free.ttf?4l2k0u	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/fonts/linearicons-free8429.ttf	(from https://html.kodesolution.com/2023/immigro-html/css/linear.css)
14:40:06	66212/66212	---M--	200	added ('OK')	font/woff	date:Tue,%2028%20Nov%202023%2009:07:24%20GMT	https://html.kodesolution.com/2023/immigro-html/fonts/linearicons-free.woff?4l2k0u	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/fonts/linearicons-free8429.woff	(from https://html.kodesolution.com/2023/immigro-html/css/linear.css)
14:40:06	240845/240845	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2028%20Nov%202023%2009:07:24%20GMT	https://html.kodesolution.com/2023/immigro-html/fonts/linearicons-free.svg?4l2k0u	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/fonts/linearicons-free8429.svg	(from https://html.kodesolution.com/2023/immigro-html/css/linear.css)
14:40:08	104804/104804	---M--	200	added ('OK')	font/woff2	date:Tue,%2028%20Nov%202023%2009:07:23%20GMT	https://html.kodesolution.com/2023/immigro-html/fonts/fa-brands-400.woff2	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/fonts/fa-brands-400.woff2	(from https://html.kodesolution.com/2023/immigro-html/css/fontawesome.css)
14:40:09	104496/104496	---M--	200	added ('OK')	font/woff	date:Tue,%2028%20Nov%202023%2009:07:23%20GMT	https://html.kodesolution.com/2023/immigro-html/fonts/fa-brands-400.woff	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/fonts/fa-brands-400.woff	(from https://html.kodesolution.com/2023/immigro-html/css/fontawesome.css)
14:40:09	173980/173980	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2028%20Nov%202023%2009:07:23%20GMT	https://html.kodesolution.com/2023/immigro-html/fonts/fa-brands-400.ttf	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/fonts/fa-brands-400.ttf	(from https://html.kodesolution.com/2023/immigro-html/css/fontawesome.css)
14:40:11	353788/353788	---M--	200	added ('OK')	font/woff2	date:Tue,%2028%20Nov%202023%2009:07:23%20GMT	https://html.kodesolution.com/2023/immigro-html/fonts/fa-duotone-900.woff2	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/fonts/fa-duotone-900.woff2	(from https://html.kodesolution.com/2023/immigro-html/css/fontawesome.css)
14:40:12	375628/375628	---M--	200	added ('OK')	font/woff	date:Tue,%2028%20Nov%202023%2009:07:23%20GMT	https://html.kodesolution.com/2023/immigro-html/fonts/fa-duotone-900.woff	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/fonts/fa-duotone-900.woff	(from https://html.kodesolution.com/2023/immigro-html/css/fontawesome.css)
14:40:14	890636/890636	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2028%20Nov%202023%2009:07:23%20GMT	https://html.kodesolution.com/2023/immigro-html/fonts/fa-duotone-900.ttf	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/fonts/fa-duotone-900.ttf	(from https://html.kodesolution.com/2023/immigro-html/css/fontawesome.css)
14:40:15	340136/340136	---M--	200	added ('OK')	font/woff2	date:Tue,%2028%20Nov%202023%2009:07:23%20GMT	https://html.kodesolution.com/2023/immigro-html/fonts/fa-light-300.woff2	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/fonts/fa-light-300.woff2	(from https://html.kodesolution.com/2023/immigro-html/css/fontawesome.css)
14:40:16	356840/356840	---M--	200	added ('OK')	font/woff	date:Tue,%2028%20Nov%202023%2009:07:23%20GMT	https://html.kodesolution.com/2023/immigro-html/fonts/fa-light-300.woff	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/fonts/fa-light-300.woff	(from https://html.kodesolution.com/2023/immigro-html/css/fontawesome.css)
14:40:17	834624/834624	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2028%20Nov%202023%2009:07:23%20GMT	https://html.kodesolution.com/2023/immigro-html/fonts/fa-light-300.ttf	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/fonts/fa-light-300.ttf	(from https://html.kodesolution.com/2023/immigro-html/css/fontawesome.css)
14:40:18	315700/315700	---M--	200	added ('OK')	font/woff2	date:Tue,%2028%20Nov%202023%2009:07:23%20GMT	https://html.kodesolution.com/2023/immigro-html/fonts/fa-regular-400.woff2	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/fonts/fa-regular-400.woff2	(from https://html.kodesolution.com/2023/immigro-html/css/fontawesome.css)
14:40:19	329884/329884	---M--	200	added ('OK')	font/woff	date:Tue,%2028%20Nov%202023%2009:07:23%20GMT	https://html.kodesolution.com/2023/immigro-html/fonts/fa-regular-400.woff	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/fonts/fa-regular-400.woff	(from https://html.kodesolution.com/2023/immigro-html/css/fontawesome.css)
14:40:20	741508/741508	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2028%20Nov%202023%2009:07:23%20GMT	https://html.kodesolution.com/2023/immigro-html/fonts/fa-regular-400.ttf	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/fonts/fa-regular-400.ttf	(from https://html.kodesolution.com/2023/immigro-html/css/fontawesome.css)
14:40:21	270360/270360	---M--	200	added ('OK')	font/woff2	date:Tue,%2028%20Nov%202023%2009:07:23%20GMT	https://html.kodesolution.com/2023/immigro-html/fonts/fa-solid-900.woff2	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/fonts/fa-solid-900.woff2	(from https://html.kodesolution.com/2023/immigro-html/css/fontawesome.css)
14:40:22	279576/279576	---M--	200	added ('OK')	font/woff	date:Tue,%2028%20Nov%202023%2009:07:23%20GMT	https://html.kodesolution.com/2023/immigro-html/fonts/fa-solid-900.woff	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/fonts/fa-solid-900.woff	(from https://html.kodesolution.com/2023/immigro-html/css/fontawesome.css)
14:40:24	648356/648356	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2028%20Nov%202023%2009:07:23%20GMT	https://html.kodesolution.com/2023/immigro-html/fonts/fa-solid-900.ttf	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/fonts/fa-solid-900.ttf	(from https://html.kodesolution.com/2023/immigro-html/css/fontawesome.css)
14:40:25	372948/372948	---M--	200	added ('OK')	font/woff2	date:Tue,%2028%20Nov%202023%2009:07:23%20GMT	https://html.kodesolution.com/2023/immigro-html/fonts/fa-thin-100.woff2	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/fonts/fa-thin-100.woff2	(from https://html.kodesolution.com/2023/immigro-html/css/fontawesome.css)
14:40:26	393940/393940	---M--	200	added ('OK')	font/woff	date:Tue,%2028%20Nov%202023%2009:07:23%20GMT	https://html.kodesolution.com/2023/immigro-html/fonts/fa-thin-100.woff	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/fonts/fa-thin-100.woff	(from https://html.kodesolution.com/2023/immigro-html/css/fontawesome.css)
14:40:28	923132/923132	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2028%20Nov%202023%2009:07:23%20GMT	https://html.kodesolution.com/2023/immigro-html/fonts/fa-thin-100.ttf	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/fonts/fa-thin-100.ttf	(from https://html.kodesolution.com/2023/immigro-html/css/fontawesome.css)
14:40:28	96288/96288	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2028%20Nov%202023%2009:07:24%20GMT	https://html.kodesolution.com/2023/immigro-html/fonts/flaticon_visa.ttf?174fca3cf9482f9a46c19ed8e5d38c7f	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/fonts/flaticon_visa6cd5.ttf	(from https://html.kodesolution.com/2023/immigro-html/css/flaticon.css)
14:40:29	52000/52000	---M--	200	added ('OK')	font/woff	date:Tue,%2028%20Nov%202023%2009:07:24%20GMT	https://html.kodesolution.com/2023/immigro-html/fonts/flaticon_visa.woff?174fca3cf9482f9a46c19ed8e5d38c7f	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/fonts/flaticon_visa6cd5.woff	(from https://html.kodesolution.com/2023/immigro-html/css/flaticon.css)
14:40:30	42892/42892	---M--	200	added ('OK')	font/woff2	date:Tue,%2028%20Nov%202023%2009:07:24%20GMT	https://html.kodesolution.com/2023/immigro-html/fonts/flaticon_visa.woff2?174fca3cf9482f9a46c19ed8e5d38c7f	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/fonts/flaticon_visa6cd5.woff2	(from https://html.kodesolution.com/2023/immigro-html/css/flaticon.css)
14:40:31	1224/1224	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Jan%202024%2008:40:31%20GMT	https://html.kodesolution.com/2023/immigro-html/fonts/flaticon_visa.eot?174fca3cf9482f9a46c19ed8e5d38c7f	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/fonts/flaticon_visa6cd5.eot	(from https://html.kodesolution.com/2023/immigro-html/css/flaticon.css)
14:40:33	972866/972866	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2028%20Nov%202023%2009:07:24%20GMT	https://html.kodesolution.com/2023/immigro-html/fonts/flaticon_visa.svg?174fca3cf9482f9a46c19ed8e5d38c7f	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/fonts/flaticon_visa6cd5.svg	(from https://html.kodesolution.com/2023/immigro-html/css/flaticon.css)
14:40:33	12136/12136	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2028%20Nov%202023%2009:07:24%20GMT	https://html.kodesolution.com/2023/immigro-html/plugins/revolution/fonts/revicons/revicons.eot?5510888	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/plugins/revolution/fonts/revicons/revicons90c6.eot	(from https://html.kodesolution.com/2023/immigro-html/plugins/revolution/css/settings.css)
14:40:34	7536/7536	---M--	200	added ('OK')	font/woff	date:Tue,%2028%20Nov%202023%2009:07:24%20GMT	https://html.kodesolution.com/2023/immigro-html/plugins/revolution/fonts/revicons/revicons.woff?5510888	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/plugins/revolution/fonts/revicons/revicons90c6.woff	(from https://html.kodesolution.com/2023/immigro-html/plugins/revolution/css/settings.css)
14:40:35	11968/11968	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2028%20Nov%202023%2009:07:24%20GMT	https://html.kodesolution.com/2023/immigro-html/plugins/revolution/fonts/revicons/revicons.ttf?5510888	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/plugins/revolution/fonts/revicons/revicons90c6.ttf	(from https://html.kodesolution.com/2023/immigro-html/plugins/revolution/css/settings.css)
14:40:35	13691/13691	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2028%20Nov%202023%2009:07:24%20GMT	https://html.kodesolution.com/2023/immigro-html/plugins/revolution/fonts/revicons/revicons.svg?5510888	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/plugins/revolution/fonts/revicons/revicons90c6.svg	(from https://html.kodesolution.com/2023/immigro-html/plugins/revolution/css/settings.css)
14:40:36	326/326	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Nov%202023%2009:07:24%20GMT	https://html.kodesolution.com/2023/immigro-html/plugins/revolution/css/openhand.cur	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/plugins/revolution/css/openhand.cur	(from https://html.kodesolution.com/2023/immigro-html/plugins/revolution/css/settings.css)
14:40:36	326/326	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Nov%202023%2009:07:24%20GMT	https://html.kodesolution.com/2023/immigro-html/plugins/revolution/css/closedhand.cur	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/plugins/revolution/css/closedhand.cur	(from https://html.kodesolution.com/2023/immigro-html/plugins/revolution/css/settings.css)
14:40:37	933/933	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Nov%202023%2009:07:24%20GMT	https://html.kodesolution.com/2023/immigro-html/plugins/revolution/assets/gridtile.png	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/plugins/revolution/assets/gridtile.png	(from https://html.kodesolution.com/2023/immigro-html/plugins/revolution/css/settings.css)
14:40:38	951/951	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Nov%202023%2009:07:24%20GMT	https://html.kodesolution.com/2023/immigro-html/plugins/revolution/assets/gridtile_white.png	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/plugins/revolution/assets/gridtile_white.png	(from https://html.kodesolution.com/2023/immigro-html/plugins/revolution/css/settings.css)
14:40:39	938/938	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Nov%202023%2009:07:24%20GMT	https://html.kodesolution.com/2023/immigro-html/plugins/revolution/assets/gridtile_3x3.png	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/plugins/revolution/assets/gridtile_3x3.png	(from https://html.kodesolution.com/2023/immigro-html/plugins/revolution/css/settings.css)
14:40:39	935/935	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Nov%202023%2009:07:24%20GMT	https://html.kodesolution.com/2023/immigro-html/plugins/revolution/assets/gridtile_3x3_white.png	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/plugins/revolution/assets/gridtile_3x3_white.png	(from https://html.kodesolution.com/2023/immigro-html/plugins/revolution/css/settings.css)
14:40:40	184/184	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Nov%202023%2009:07:24%20GMT	https://html.kodesolution.com/2023/immigro-html/plugins/revolution/assets/coloredbg.png	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/plugins/revolution/assets/coloredbg.png	(from https://html.kodesolution.com/2023/immigro-html/plugins/revolution/css/settings.css)
14:40:40	2545/2545	---M--	200	added ('OK')	image/gif	date:Tue,%2028%20Nov%202023%2009:07:24%20GMT	https://html.kodesolution.com/2023/immigro-html/plugins/revolution/assets/loader.gif	F:/Yeasib%20Movie/SAS%202/html.kodesolution.com/2023/immigro-html/plugins/revolution/assets/loader.gif	(from https://html.kodesolution.com/2023/immigro-html/plugins/revolution/css/settings.css)
